id,"('stabilityai', 'stabilityai/stablelm-2-1_6b')","('stabilityai', 'stabilityai/stablelm-3b-4e1t')","('stabilityai', 'stabilityai/stablelm-base-alpha-3b')","('beespoke', 'BEE-spoke-data/smol_llama-101M-GQA')","('beespoke', 'BEE-spoke-data/smol_llama-81M-tied')","('beespoke', 'BEE-spoke-data/verysmol_llama-v11-KIx2')","('cyberagent', 'cyberagent/open-calm-large')","('statespaces', 'state-spaces/mamba-1.4b-hf')","('statespaces', 'state-spaces/mamba-130m-hf')","('statespaces', 'state-spaces/mamba-370m-hf')","('statespaces', 'state-spaces/mamba-790m-hf')","('jackfram', 'JackFram/llama-160m')","('h2oai', 'h2oai/h2o-danube-1.8b-base')","('bigcode', 'bigcode/gpt_bigcode-santacoder')","('turkunlp', 'TurkuNLP/gpt3-finnish-large')","('turkunlp', 'TurkuNLP/gpt3-finnish-small')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-1.3b')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-126m')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-356m')","('stabilityai', 'stabilityai/stablelm-base-alpha-7b')","('budecosystem', 'budecosystem/boomer-1b')","('dampish', 'Dampish/StellarX-4B-V0.2')","('sail', 'sail/Sailor-0.5B')","('bloom', 'bigscience/bloom-3b')","('scb10x', 'scb10x/typhoon-7b')","('falladrin', 'Felladrin/Minueza-32M-Base')","('itsliupeng', 'itsliupeng/openllama-7b-base')","('sail', 'sail/Sailor-1.8B')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-6.7b-v2')","('cerebras', 'cerebras/Cerebras-GPT-111M')","('vilm', 'vilm/Mixsmol-4x400M-v0.1-epoch2')","('starcoder', 'bigcode/starcoderbase-1b')","('sail', 'sail/Sailor-4B')","('gordicaleksa', 'gordicaleksa/YugoGPT')","('starcoder', 'bigcode/starcoderbase-3b')","('pythia', 'EleutherAI/pythia-1.4b-deduped')","('bloom', 'bigscience/bloom-7b1')","('cerebras', 'cerebras/Cerebras-GPT-2.7B')","('pythia', 'EleutherAI/pythia-160m')","('pythia', 'EleutherAI/pythia-1.4b-v0')","('pythia', 'EleutherAI/pythia-1b-deduped')","('sail', 'sail/Sailor-7B')","('nytk', 'NYTK/PULI-GPTrio')","('pythia', 'EleutherAI/pythia-410m')","('pythia', 'EleutherAI/pythia-410m-deduped')","('gpt-neo', 'EleutherAI/gpt-neo-125m')","('pythia', 'EleutherAI/pythia-2.8b-deduped')","('llm360', 'LLM360/Amber')","('pythia', 'EleutherAI/pythia-2.8b-v0')","('cerebras', 'cerebras/Cerebras-GPT-6.7B')","('starcoder', 'bigcode/starcoderbase-7b')","('Wanfq', 'Wanfq/FuseLLM-7B')","('gpt-neo', 'EleutherAI/gpt-neo-1.3B')","('tencentarc', 'TencentARC/LLaMA-Pro-8B')","('tencentarc', 'TencentARC/Mistral_Pro_8B_v0.1')","('falcon', 'tiiuae/falcon-rw-1b')","('qwen', 'Qwen/Qwen1.5-0.5B')","('qwen', 'Qwen/Qwen1.5-1.8B')","('phi', 'microsoft/phi-1_5')","('gpt-neo', 'EleutherAI/gpt-neo-2.7B')","('pythia', 'EleutherAI/pythia-6.9b-deduped')","('xglm', 'facebook/xglm-564M')","('pythia', 'EleutherAI/pythia-6.9b-v0')","('opt', 'facebook/opt-2.7b')","('amber', 'LLM360/Amber')","('qwen', 'Qwen/Qwen1.5-4B')","('falcon', 'tiiuae/falcon-7b')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T')","('xglm', 'facebook/xglm-4.5B')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-240k-503b')","('qwen', 'Qwen/Qwen1.5-7B')","('mistral', 'mistralai/Mistral-7B-v0.1')","('open-llama', 'openlm-research/open_llama_3b')","('open-llama', 'openlm-research/open_llama_3b_v2')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-480k-1T')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-step-50K-105b')","('xglm', 'facebook/xglm-7.5B')","('mpt', 'mosaicml/mpt-7b-8k')","('codellama', 'codellama/CodeLlama-7b-hf')","('llama', 'meta-llama/Llama-2-7b-hf')","('open-llama', 'openlm-research/open_llama_7b_v2')","('decilm', 'Deci/DeciLM-7B')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step100000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step120000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step140000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step20000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step40000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step60000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step80000')","('ahxt', 'ahxt/LiteLlama-460M-1T')"
"The Star-Sent Knaves by Laumer, Keith",0.7628054285051766,0.7380235894722336,0.9286362679482963,1.0404642728188442,1.050698783415055,1.0948112263471428,1.3030195548817534,0.7953754271094828,0.921806038038766,0.8488365620874478,0.8153571626578933,1.0186332003365144,0.7664085903889158,1.2389652699497689,1.2582480750211475,1.5508828069970455,0.8520940386865171,1.032121626721736,0.9349489327702768,0.8646357619717252,1.0106263166722165,1.0451142565380025,0.8682715266194447,0.8328887799968963,0.6944789336361421,1.1996959646127905,0.7454356491966857,0.8223794726911067,0.7871516489311976,1.0875367248132828,0.9298169666673844,1.031976501015043,0.7745547442599697,0.7231967752602733,0.9525648692437853,0.808439412877462,0.7974522711578262,0.8159146420109182,0.989460814219042,0.8194337042503856,0.8270485502335583,0.7352152257422272,0.8063840963530201,0.870597434704235,0.8759408432960767,0.9774626883286494,0.7848355538874532,0.7614565105055514,0.7942476865545675,0.7846656969711683,0.9018916084224272,0.6964589821140109,0.831756759064661,0.7085498025131315,0.7159264966659572,0.8009118389247356,0.8102535500579163,0.7541383816393938,0.7448361135712052,0.8056671169911352,0.7636285441267785,0.9609774415462548,0.7670877787404121,0.8075645333192244,0.7614565105055514,0.70435388461629,0.7354330309977058,0.8017963168765149,0.8389323585528733,0.9885814823903376,0.6891571657666229,0.6638070534578754,0.7660756966928662,0.7713725664435718,0.8484089869518706,0.8965952027190058,0.8252593982063765,0.7207202317598277,0.779709067456684,0.6997839456815945,0.7507096508136257,0.6816186878616411,0.7673526342804232,0.7626572649925784,0.7643657659999774,0.8307349894672934,0.7997149686968019,0.7873867007237232,0.7750601711273529,0.9763794884744075
"The Starbusters by Coppel, Alfred",0.750153873884307,0.7245112560184508,0.933635279562355,1.0006970342807575,1.0100098510867082,1.0527322782166828,1.2678528195522654,0.779030775439533,0.8976537454884396,0.8338011482821364,0.798157230259558,1.0011173897867902,0.753594500923636,1.1998296596233864,1.2232943847219382,1.5129452919279076,0.8370811040086965,0.9962116997720856,0.9102197268830032,0.8559108661940688,0.983520786299044,1.0093182862682124,0.8424048225833556,0.8210731646727834,0.682733605468551,1.13589569743051,0.7293932316506762,0.8064509984671462,0.7741849248896358,1.066517765590166,0.894848238568666,0.998373313954256,0.7611881629407203,0.7085612025171226,0.9247574940639436,0.7945702933027474,0.7887766459213383,0.8056065227830896,0.9548667025094624,0.7982460576370113,0.8069183070416297,0.7146188624465564,0.7964020433817074,0.8503742193649414,0.8582976474365095,0.9587868318698638,0.768328976956607,0.7477380456338377,0.7740701987530338,0.7674442519521132,0.8773879206579748,0.6846037928436179,0.8124124066239405,0.696286755674474,0.7105607881091757,0.7886942659899283,0.7899934571982116,0.7364032396506262,0.7571533298376539,0.7931284759266412,0.7490524299070845,0.938171009117064,0.7534575572783533,0.7916266212579437,0.7477380456338377,0.6923771524906422,0.7196466800805411,0.7895251413989417,0.8261024578297242,0.974977453101872,0.6758076842592985,0.6505833346496589,0.7469719132607603,0.7534869428209259,0.8293759887280396,0.8780644518321504,0.8163626769689641,0.7093250629584695,0.7697312339725526,0.6877205287571724,0.7306892722789251,0.6607308998885988,0.7560644661090037,0.7491188215679162,0.7507015161018942,0.8149308388360602,0.7896348449424099,0.77322889831528,0.7612594145284816,0.9518135715327557
"The Stoker and the Stars by Budrys, Algis",0.7237182140771717,0.7020851774817773,0.8856817300753622,0.968953863116413,0.9741066943263668,1.0249301345550632,1.248933434122854,0.7564013746848255,0.8670580799714694,0.8098705273155796,0.7761037234467021,0.9676921408735396,0.7303458150574998,1.1881870487021258,1.1992848728868395,1.5031156206177196,0.8044623532581098,0.960912367086797,0.8802688211339289,0.8246303965798054,0.9502897750943156,0.9728929283571685,0.8162995902307872,0.7916269417182452,0.6665792339765791,1.1000773948692042,0.7090836193500757,0.7750390993621304,0.750948380732668,1.0281606932747174,0.8530958263605061,0.9814157911253064,0.7354990296972723,0.6914386133321105,0.9043324593829856,0.7705392437214313,0.761304490863314,0.7769071667510401,0.9255808874994328,0.7780406423184337,0.7825968146432047,0.695742653925117,0.7677346041708364,0.8240361039088034,0.8268057178518022,0.9196740201431508,0.7465237661417182,0.7227471346305547,0.7530124523804957,0.7474184778618438,0.8553963736639721,0.66852748236899,0.7869859331022722,0.6784172395748772,0.6892286975073387,0.7587720089232772,0.7588977775812361,0.7060289438626423,0.7149993862429083,0.76520773701118,0.7255733071664077,0.9130146700343929,0.7325677947755893,0.7637146499499617,0.7227471346305547,0.664472359515476,0.7003124766215066,0.7603460496722281,0.8015754940245168,0.9317127663317216,0.650499912070461,0.6341393481194079,0.7212051911312678,0.7335844525052386,0.8046131710789759,0.847684172588575,0.7950667603306333,0.6891658171610843,0.7512728567611152,0.6704019112412296,0.7133323466436023,0.6448155272305603,0.7328533401481941,0.7255471753244325,0.7269447730305765,0.7920893413863652,0.7627633716043475,0.7492657757893026,0.7404051048824073,0.9199656327779447
"The Street That Wasn't There by Jacobi, Carl; Simak, Clifford D.",0.6994769358530317,0.676372394767075,0.8874797816320429,0.9678427530111752,0.9740282596090593,1.0214627036964017,1.2356865218832989,0.7289401750503475,0.8603689326226067,0.7869497708691802,0.7481713539050199,0.9536783585898394,0.7058965879651375,1.1745751180871364,1.1734139315332586,1.477175456461688,0.7844478291234491,0.9576533366232354,0.8607639894015432,0.819319998527232,0.9630805897914314,0.974503641178189,0.804621958997713,0.7703522441011067,0.6405300656051812,1.1231336310449531,0.6801634250636082,0.7610946299743808,0.7198525393654985,1.0242727767616853,0.8713318892941493,0.9645495933888604,0.7169771373547204,0.6635411849692998,0.8910646089865161,0.7430690648806642,0.7362245795572343,0.7516074903293639,0.9202198925812104,0.753387871457772,0.760352640194177,0.677509931908131,0.74465050651543,0.8100285314443105,0.8111908331898363,0.9137459580833186,0.7165256155974615,0.7001420483527923,0.7234181657757236,0.7176752586145362,0.8377459499566725,0.6413956057541677,0.7646328358121065,0.6485919770480265,0.6577608874132072,0.7379094056752211,0.7612959563361864,0.7011718864958434,0.6926871840542375,0.7423820037685342,0.6949191674309608,0.8916910286859695,0.7009415338552162,0.7404645308830661,0.7001420483527923,0.6527400489494443,0.6720889645477665,0.7443690354437,0.7813666212093742,0.9319126250596088,0.632510813648323,0.609824261307496,0.6999451080787247,0.7068829622422604,0.7901692981352082,0.8392340212183741,0.7666937337788898,0.6548614483981026,0.7186353534392649,0.6459109690083188,0.6828542113105748,0.6210934087077946,0.7011710707622394,0.6969936713156879,0.6964034514809747,0.7700896165060065,0.7366252795703446,0.7211333655285138,0.7115297681988357,0.9092557860421615
"The Super Opener by Zuroy, Michael",0.7301914661958943,0.7073587881275704,0.9207634459676094,0.9816159309521144,0.9741540375974074,1.023633959660057,1.1997908104925064,0.7684157226717737,0.8792647618119891,0.8251581468733272,0.7810105629061866,0.962192840129664,0.7413773983503344,1.145097589166454,1.1674637998766342,1.4482674213684736,0.8114040332523652,0.9678030520383204,0.8773823673523523,0.8479625999330349,0.9582625307991036,0.9927178046176136,0.8201699608513032,0.78523503632229,0.67204498319144,1.1286587366700414,0.7091568290940193,0.7830431937141429,0.7573531963171638,1.0292158848553603,0.8763781333428053,0.9578374803018848,0.7414660776851238,0.6949369201962415,0.8871712621129048,0.7797058611585261,0.7587130692463623,0.7863411584422157,0.9370734770407492,0.7904379349001616,0.7924464541794399,0.7017685202089096,0.7715433310072038,0.8324138553280708,0.8380445692140632,0.933141874071385,0.7545297983465169,0.727631917359035,0.7624674083695058,0.7555748143983111,0.8432361132987587,0.6689939833710035,0.7992051482967405,0.6782922849440988,0.6954550302210621,0.765157558710898,0.7667275823828262,0.7118581785179501,0.7116345800335578,0.774076236636471,0.7353797205295713,0.9057687717498752,0.7460620442029787,0.7643115504656529,0.727631917359035,0.6777017528345829,0.706382682631801,0.7706971819488582,0.8026097006453249,0.9348345468095888,0.6632148208205153,0.6394246324764395,0.7262946786553011,0.7387059775180426,0.8149635739226161,0.8540997760807036,0.7890672534616919,0.702943429220291,0.7496455204510151,0.670773560375567,0.7197657332722758,0.6522076398539286,0.7445118019123109,0.7376659603751078,0.7383311279915373,0.7994588495558983,0.7749513563625312,0.7623240993794479,0.7530462240364244,0.9249079030470547
"The Talkative Tree by Fyfe, H. B. (Horace Bowne)",0.7739142687026072,0.7491837572777623,0.9393549987684366,1.0212429978659558,1.0259747582112777,1.0772080940608162,1.2782755353323771,0.8029746624624874,0.9185806672941536,0.852465929400567,0.82015758219295,1.0163521598565597,0.77807416606374,1.2091184398436603,1.225742641486462,1.5141086552934029,0.8525103979170079,1.007747962288371,0.9219089862729908,0.8660630909233348,1.0079939148769268,1.049685874325875,0.8637872926794146,0.833718125001526,0.7143689997531856,1.16248691968672,0.7549533348069178,0.8253211559722412,0.797798751725104,1.074211175392381,0.9205652826637278,1.0156238805648816,0.7847583787370067,0.7387774224051157,0.9428817003494772,0.8148932281101181,0.8088991234486805,0.8237164672550191,0.979411946262151,0.8216469522386731,0.8300174406976423,0.7478215843806543,0.8156970411259933,0.8696630572496638,0.8749071242681326,0.9712588599625596,0.7936400160289369,0.7738628495362071,0.7981637764175448,0.7955112854532437,0.898753743153087,0.715021676706005,0.8336228979853411,0.7240147308163504,0.737972472035091,0.8081926246876798,0.8111975535735244,0.7569508155443463,0.7645762417476447,0.8161960491381918,0.7738740205351196,0.9459005105341572,0.7802414027460014,0.8146568753749192,0.7738628495362071,0.7208639159228075,0.7483776442378576,0.8122081889993998,0.8448599701855264,0.9848962814710188,0.7103067927813121,0.68380563087327,0.7737282850564077,0.7800552028849708,0.8577964909338152,0.8993465439295506,0.8331138826477672,0.7402544814246977,0.7945782952029206,0.7168611825475539,0.7616315821203374,0.6945170660144864,0.7776376506620206,0.7747124504253919,0.7752808450707136,0.8392114156497871,0.8113420431498597,0.7971478661675733,0.7870844641079429,0.9766373714978631
"The Ultroom Error by Sohl, Jerry",0.7555962159782682,0.7380399562577455,0.9125609308500088,1.0034013634961814,1.0059953655009148,1.0597592683656218,1.2757204271884848,0.7875589531889524,0.8974769248880179,0.8364535631406156,0.8063828463826775,0.998321045582247,0.7631481297442783,1.1911284271794969,1.2186656940264389,1.5190996937433117,0.840786069719178,0.9987038294911208,0.9132096436968496,0.8469319017226677,0.9777162492610888,1.045017292712176,0.8485902584162128,0.8174227527503236,0.6905389355652171,1.1436132675692547,0.7398291865355038,0.8159640797576289,0.7834448419863865,1.0584327759827583,0.8956661831455633,0.9961509295767856,0.7692615188650415,0.7176141113626229,0.9276554865452876,0.8024737211743361,0.7894066494410846,0.8070302124587962,0.9573628982995154,0.8120588315388398,0.8183554025193278,0.7319034319507136,0.8019249582485667,0.8592588987321635,0.8625974958849584,0.954925190469312,0.7788965813957113,0.7545755871457847,0.781143592857803,0.7794332709043549,0.8809330058075354,0.6955107908979874,0.8161361091671793,0.7049508950247371,0.7185855000008611,0.7913744077409762,0.7931002845182682,0.7414330291397169,0.7430107086794577,0.8032682557481364,0.7591188900384301,0.9375737440038172,0.7647921976579779,0.796246480869539,0.7545755871457847,0.6999186053771461,0.7329275869751025,0.7940038406925785,0.8368314111708116,0.9643619781969068,0.6845599197132065,0.6612909069196786,0.7509479278902436,0.7638835391502292,0.8392984090737521,0.8789913032493786,0.8231843408463029,0.7164890713143072,0.7770758786265894,0.6990014796045629,0.7438985477031487,0.6725606742920647,0.7633701204308767,0.7602012833952249,0.760176158210666,0.8242664802083064,0.793268237960431,0.7817967164504491,0.7722824634535249,0.9589519252977813
"The Winning of the Moon by Neville, Kris",0.7077963937926091,0.6849731260577487,0.8728634392308015,0.9700861534064006,0.9707957461991432,1.0190251799995105,1.2283925390690646,0.7338734852235798,0.8655247312371106,0.7950485255561454,0.7566211002747876,0.961791378333904,0.7111339913710671,1.1540895074032893,1.1711428690582275,1.460814362571978,0.7916794898766536,0.9628822089246328,0.8723662836674543,0.8021427734359695,0.9514160778148778,0.9484146971192544,0.8058555449799492,0.7659371318963898,0.6477196837836918,1.1039876842059528,0.687108895728632,0.7650774909449629,0.7283514129721989,1.0225653481103345,0.8649925765820846,0.9702273393839586,0.7209189115285844,0.6752084282702701,0.8939451755536254,0.7546038192919817,0.7343339873617641,0.7646896454330042,0.922288337703238,0.7593123858856335,0.7675606462751406,0.6815958892695364,0.752158083106361,0.8118432672136939,0.8215024791876291,0.9144897135803456,0.7236090477485809,0.7060902801499654,0.7320610952507816,0.7252247375752452,0.8442979877654461,0.6504704573537389,0.7746115280724278,0.6586589232746308,0.6723138238464281,0.7420948598903577,0.7548912379616627,0.6980194738263018,0.6899269856402515,0.7535652880087864,0.7067590891869824,0.8967329176525338,0.7104491499949726,0.745908162547998,0.7060902801499654,0.6524793788396076,0.6815873747885174,0.7469180714958107,0.7866700164387549,0.9288194085634368,0.636588097519383,0.6192301903238138,0.7056434661399882,0.7132672046735703,0.794586293299101,0.8433134258458966,0.7722622455384998,0.667515753338786,0.7286787094178735,0.6548908366574969,0.6946174939981746,0.6291806810577177,0.7139399277506536,0.7067450513852315,0.7065676273746657,0.7792391857237081,0.7469480257155039,0.732334517108959,0.7245368230467196,0.9151362154682688
The end of the web by Katja Bego,0.6165422625492347,0.5921013795084337,0.7727505298671116,0.8528133481198256,0.8526031026545288,0.9062851318398736,1.0907042482339218,0.6495009000919122,0.7569911313252673,0.7017658103190717,0.6668602243463787,0.8347370299681756,0.6197788936024483,1.0666645264273802,1.0479834192105664,1.3356406002119336,0.7043329518819116,0.8590189033186296,0.7713503064674498,0.7288652955307443,0.8383752462690502,0.8405347652774771,0.6999544467230847,0.6785096331025667,0.5559643773570772,1.0019235257090482,0.598615498422696,0.6619374194522124,0.644592884448015,0.9129666072033646,0.7676385735390382,0.8339616437619106,0.6236235015844608,0.5783598258785624,0.7637608289029062,0.6624684575759541,0.6479179122451376,0.6726421010426488,0.8089004933161951,0.6675381708415076,0.6765661057674052,0.5829336294576102,0.660865892294615,0.7111603735513767,0.719633795662839,0.8034371603489106,0.6375304505620605,0.6148347302194469,0.6430802162018583,0.6417983960822475,0.7226000424813773,0.5547212732139368,0.6783024212848757,0.5657045332271123,0.5786396349360925,0.6565562002526739,0.6561532226608654,0.5997161618110911,0.5903954720353057,0.6588645043824162,0.6190800927139689,0.7900315352637587,0.6233725702950467,0.6503765165245774,0.6148347302194469,0.5616702008666594,0.5935135682197665,0.6484944126344979,0.6908218288835073,0.8020901679801521,0.5485008609023873,0.5258212638427193,0.6040693124607391,0.626132428847304,0.6922661062474403,0.7318002731653191,0.6792043260752181,0.5857024571286441,0.6512385286413972,0.5574094745379284,0.6044601870388767,0.5371376225291743,0.6262000429789819,0.6206125235388663,0.6193932641291849,0.6847928102870725,0.6571398662280917,0.6472495913806895,0.6336380097741923,0.802500553641706
The forests bear the carbon by Oscar Rickett,0.6249087007959208,0.603189327400677,0.7889298757132447,0.8529055556120805,0.849260910894549,0.906514223934869,1.1069090343839891,0.6588058338491863,0.7659271856381236,0.7058120291102395,0.672120404525163,0.8382329565147585,0.6277002493071953,1.056949890855613,1.04332342069186,1.326616839599584,0.7120916748270842,0.858652450518041,0.7794414615899342,0.7199276822588626,0.8291589679186425,0.883584782849727,0.7099125592994833,0.6780286787321751,0.5733619861084507,0.99784964031992,0.6087518176493567,0.671092906911918,0.6509791635072173,0.9110796621402808,0.7714096994322425,0.8498063480617317,0.6343821033804473,0.5955040037505381,0.7820259868845193,0.6721444694220898,0.6487320287059187,0.6830750859035584,0.8120491374054652,0.678502074502004,0.68463881436663,0.5986556608177137,0.6718625041619857,0.7209741189407974,0.72513624698525,0.8064206055308549,0.6480183019093387,0.623141872749007,0.6511409246601669,0.6497537919002826,0.739498011551844,0.5703865301483624,0.6873606927492724,0.5794688957759955,0.5956600670877632,0.6643823033074727,0.6600157441883561,0.6094336078752898,0.5954109060823073,0.6664012346155515,0.6279437472454279,0.7945525499906997,0.6302546120190685,0.6697851571394119,0.623141872749007,0.572737659844924,0.6027468232305283,0.6530576012994105,0.6944240589940835,0.8170922957052039,0.5623800133732357,0.5446695056594647,0.6187968020385818,0.6309864897913922,0.7010216688958806,0.7364072138692637,0.68560883391154,0.5932476433548161,0.6555567139761691,0.5721949821279221,0.611295209891462,0.552888569982956,0.6362552251704002,0.6281518756153615,0.6271239162082531,0.6950849564463688,0.6655789323338678,0.6522310111739017,0.6443321628078634,0.8022112087201884
The logistics of presidential adultery. by David Plotz,0.6661161619430523,0.638626228175449,0.8246083623563422,0.9213666119485644,0.9266652105047324,0.9718406910130504,1.1823788841788394,0.6921398886532095,0.8066459774726983,0.7455921454686405,0.7117686355040586,0.9136521132470916,0.6691623375208268,1.1225600800177515,1.1339349208356304,1.4163273199743092,0.7489635402616835,0.9028993704505458,0.8220220024316132,0.7617321870694045,0.9037241604566768,0.9206774119140526,0.7607088811592377,0.7281861345102177,0.6047536107085759,1.0628570208055426,0.6442995386858755,0.7187298469257446,0.6786555791245152,0.955406384095653,0.8543469196223262,0.929727812777559,0.6762517837559655,0.6280196993089809,0.8566331895051964,0.7066850850910386,0.6971317496308962,0.7149173162313914,0.8608883803014601,0.7108236934439642,0.7183874845191955,0.633542972979166,0.70377569052267,0.7612840296389424,0.7633062878854956,0.850182600314302,0.6774481854724779,0.6624600107376953,0.6789060159264521,0.6767920740817445,0.8100611029862375,0.6040094900950445,0.7186573269084733,0.6115933198884105,0.6212359521098685,0.69633527332272,0.71984105012485,0.6615611668746237,0.6702523664689005,0.7011558786327932,0.6560715302118664,0.8487931757600442,0.6610747046071789,0.6922791771501561,0.6624600107376953,0.6154278760438859,0.6335633235289171,0.7007777219654934,0.7367613171002034,0.8680715641802128,0.5975517851244414,0.5733245251155161,0.660556573479098,0.6668697466738722,0.7510694021465888,0.793140969102809,0.7231816257606182,0.6224030331639421,0.6832038441204428,0.6057779440259337,0.6443388614733164,0.5824042762595926,0.665299654942566,0.6584946860053028,0.6567261551325151,0.7260586958357942,0.6956278727447219,0.6851190949709289,0.6715798889437435,0.8590319967841862
"Thralls of the Endless Night by Brackett, Leigh",0.7271345254134899,0.7083910515889348,0.8811743753177603,0.9783003005394314,0.984977918137915,1.0330507211449889,1.2593156469766598,0.7578611289367333,0.86833444029851,0.8112147259258254,0.779685805277878,0.9679505208724238,0.7337102589653908,1.1976541506655909,1.202423793322423,1.5074851082737617,0.8105740342320754,0.9683351918026212,0.8808008470819764,0.8198852092242135,0.9686241325547936,0.9863225177104769,0.8158379044203357,0.7928132112013346,0.6686604116684015,1.12945428751752,0.7140798399297804,0.7821548580153928,0.7518866908308064,1.036081385303714,0.8674411972090685,0.9793727769377,0.7392259913047827,0.694538711926038,0.9057636990543004,0.7722576011669057,0.761277503767814,0.78038719700502,0.9324343393706328,0.7815605791248064,0.7848289024101555,0.7007884907859985,0.7725557012976401,0.8260575353414966,0.8290129971605926,0.9222668276715408,0.7491858064336433,0.7291642630376178,0.756460539291378,0.7499997001070057,0.8538318996713286,0.6710415101076502,0.7931763220381018,0.6799427707446906,0.6906812810621796,0.7635429150911694,0.7572641210308472,0.7125190761518831,0.7068375034567309,0.7713926950736152,0.7309560246052215,0.9130676980211708,0.7351117668804639,0.7680441034706215,0.7291642630376178,0.6671184727339422,0.7062742156823109,0.7645161725003382,0.8080216537717109,0.9297558228571586,0.6553676145118774,0.6399307580430628,0.724768696653861,0.7396325270656291,0.811848055695292,0.8518016349630513,0.7985176339440269,0.6918229291133723,0.7519176119893197,0.6737818124740913,0.7177510830885251,0.6477401993989542,0.7393551472003042,0.7343122463263523,0.7331944615536147,0.7934755614714393,0.7679736078456315,0.7541472597534056,0.7427880012445367,0.9261704291299248
"Time and the Woman by Dewey, G. Gordon",0.6962399404155253,0.6754571312976058,0.8624480607294984,0.9633761316781062,0.9679264347571904,1.0255229108852646,1.2436147230902102,0.7334319469517915,0.8495497292453308,0.7840064440379383,0.7460943290564476,0.9492472212019236,0.7035132627586634,1.1681797722491052,1.1883350489377815,1.4916518011768587,0.7811522680881335,0.9572855589088058,0.8653449356212585,0.7953066941692023,0.9473770221704176,0.9535204789260012,0.7922282944076333,0.765917200437952,0.631067430728994,1.1212773425501428,0.6792247115088564,0.748448329772727,0.7252684809125368,1.0376928729873205,0.8468310603712942,0.9647489928062434,0.7052635396503558,0.6590946880642978,0.8899841320444577,0.7462056680760035,0.7333972079266243,0.7552034328324305,0.9202323392905624,0.7544054468832821,0.7607093305481276,0.658963459141987,0.7455339931396855,0.8053871481286818,0.8077734009447987,0.912802020978152,0.7188486796868394,0.6956073929078269,0.7308835513784079,0.722724427761381,0.8376328051882845,0.639505551730318,0.7697753624578598,0.6489893774016953,0.6531610488462356,0.7360451384180977,0.7359319413896445,0.6824895684034535,0.673635384221357,0.7428005797442189,0.6994256118221135,0.890769157578046,0.706122730292361,0.7372914389670732,0.6956073929078269,0.6360577986933496,0.6730542804661803,0.7368074973273738,0.7763768147559578,0.9068832685569542,0.6177305553530278,0.6025946302257034,0.6944466496624087,0.7070846543284696,0.7805126393007642,0.8319182350259859,0.7637491781541188,0.6590533897236655,0.7181096296121102,0.6435282513063031,0.6840454208622162,0.611056611646975,0.7059179242975218,0.6998614934376411,0.7017890573274973,0.7735103735352032,0.7394529646603442,0.7263200796694328,0.7148195958103558,0.9061982197065346
"To Each His Star by Walton, Bryce",0.7593205603236933,0.7328051536317319,0.939579330899569,1.025069720733487,1.0337755704146443,1.0856216806226475,1.3079243593280865,0.7935313908548474,0.9236247971134924,0.8512957781450697,0.8143487754665543,1.0151849525302508,0.7667135661773328,1.2454869652983285,1.2641493346813557,1.5810862025826389,0.8492949453187925,1.0140458955568468,0.9282539956699296,0.8708140216404545,1.0222854521927751,1.0384048640708743,0.8635162625130247,0.8336733925964978,0.6932451342746718,1.1819025542787125,0.7421088926306544,0.8197025186363959,0.7908526154784934,1.0905095347326836,0.9172920979285716,1.0329338849496668,0.772416249311595,0.7228836585931444,0.9583888868901476,0.8087075786278209,0.7975947742725439,0.8170267587263877,0.9831724450369254,0.8132140088485689,0.8217659552367234,0.7308128131986925,0.810116095012941,0.869888883020069,0.8740702420062111,0.979443599518802,0.7823682865893031,0.759263399921172,0.789330715424524,0.7824690930429861,0.9039059850360848,0.6994009392444922,0.8301058474279966,0.7113759163633665,0.7146729084490996,0.7970840571156251,0.8036216094025351,0.7439636086771829,0.7447073709396447,0.8090474599352682,0.7589626365455094,0.9553792496186714,0.7675259256909996,0.8004791326053002,0.759263399921172,0.6984080253203244,0.7337526573209218,0.8008959710467204,0.8375916829624125,0.9736632923221687,0.6842547971405298,0.6630663260302113,0.7584141561064767,0.7701958653586979,0.8545327726563325,0.8891629757856865,0.8264022241926227,0.7224181129788447,0.7834586546900413,0.7019029839642669,0.7465508155697953,0.6755521886273594,0.7657930639210745,0.7598817226162989,0.7612316646900756,0.8349299763476671,0.8025833352560512,0.7856954423801754,0.7776474090910657,0.9787135334380375
